Game,Release year,Price,Userscore,Metascore,Genre,Owners,Average playtime,Median playtime
WARSHIFT,2016,$12.99,79,/,indie,33732,1.276,0.306
The Sun and Moon,2014,$6.99,88,/,indie,33732,0.34199999999999997,0.10200000000000001
Slash It,2016,$0.99,93,/,indie,33732,2.2640000000000002,2.246
Liftoff,2015,$19.99,81,/,indie,33732,20.228,6.078
0RBITALIS,2015,$9.99,72,73,indie,33535,1.336,0.276
Croixleur Sigma,2014,$7.99,82,56,indie,33535,2.03,1.018
Tembo: The Badass Elephant,2015,$14.99,77,/,indie,33535,2.102,1.0
PewDiePie: Legend of the Brofist,2015,$7.99,88,/,indie,33535,4.192,3.012
Noir Syndrome,2014,$6.99,66,/,indie,33337,1.306,1.084
Smooth Operators,2014,$2.99,73,/,indie,33337,3.174,1.354
Lifeless,2016,$19.99,50,/,indie,33337,2.144,0.306
Adam's Venture Chronicles,2015,$14.99,79,/,indie,33337,3.042,2.324
Bunny Must Die! Chelsea and the 7 Devils,2013,$9.99,72,/,indie,33337,4.33,0.294
The Old City: Leviathan,2014,$5.99,74,62,indie,33140,2.2640000000000002,1.1320000000000001
Magnetic By Nature,2014,$9.99,73,/,indie,33140,2.006,1.264
Jagged Alliance Flashback,2014,$19.99,48,/,indie,33140,15.054,3.102
Eden Star :: Destroy - Build - Protect,2015,$19.99,82,/,indie,33140,6.258,2.054
Squirreltopia,2015,$2.99,77,/,indie,33140,2.27,2.12
Of Kings And Men,2016,$24.99,56,/,indie,33140,12.27,3.03
Pro Gamer Manager,2016,$12.99,55,/,indie,33140,9.144,5.144
Vector Thrust,2015,$24.99,63,57,indie,32943,5.114,1.12
Gemini Wars,2012,$14.99,18,53,indie,32943,3.324,1.084
Bad Bots,2013,$4.99,59,49,indie,32943,1.06,0.216
Modbox,2016,$19.99,92,/,indie,32943,2.18,0.186
Governor of Poker 2: Premium Edition,2010,$14.99,84,/,indie,32943,30.228,11.306
Residue: Final Cut,2014,$4.99,64,/,indie,32943,3.042,2.024
Better Late Than Dead,2016,$14.99,39,/,indie,32943,1.138,0.198
DungeonUp,2015,$4.99,88,/,indie,32943,5.2459999999999996,3.3
Stories: The Path of Destinies,2016,$7.49,86,74,indie,32746,4.24,4.15
Oscura: Lost Light,2015,$6.99,74,66,indie,32746,3.042,3.084
Super Cyborg,2015,$4.99,92,/,indie,32746,3.204,3.21
Eron,2015,$1.99,62,/,indie,32746,1.0,0.12
NORTH,2016,$1.99,53,/,indie,32548,3.15,3.018
Omegalodon,2013,$9.99,67,/,indie,32548,2.216,1.054
Words for Evil,2014,$2.99,80,/,indie,32548,2.252,1.252
Flame Over,2015,$11.99,75,/,indie,32548,4.036,1.3
Gun Done,2016,$0.99,91,/,indie,32548,2.174,1.096
Sokobond,2014,$9.99,95,82,indie,32351,3.246,1.246
House of the Dying Sun,2016,$19.99,89,76,indie,32351,1.354,1.036
The Charnel House Trilogy,2015,$5.99,84,68,indie,32351,2.33,3.0
Point Perfect,2014,$4.99,76,/,indie,32351,3.336,1.0
The Deadly Tower of Monsters,2016,$14.99,90,73,indie,32154,2.3,1.21
Canabalt,2015,$2.99,87,/,indie,32154,2.042,1.18
Maia,2013,$24.99,47,/,indie,32154,4.3,0.3
Feist,2015,$9.99,79,/,indie,32154,2.114,1.144
Torch Cave 2,2016,$3.99,63,/,indie,32154,5.066,3.276
Dark Echo,2015,$2.99,93,/,indie,32154,3.072,1.048
"That Dragon, Cancer",2016,$9.99,90,78,indie,31957,1.18,1.168
Bientt l't,2013,$9.99,46,62,indie,31957,34.33,0.12
SimpleRockets,2015,$7.99,87,/,indie,31957,4.234,3.126
Feed and Grow: Fish,2016,$14.99,75,/,indie,31957,12.084,4.108
Orake 2D MMORPG,2016,Free,74,/,indie,31957,0.21,0.018
POSTAL Redux,2016,$8.99,91,54,indie,31759,3.066,1.246
KickHim,2016,$0.99,55,/,indie,31759,3.018,3.12
AZMD! Scorepocalypse,2012,$4.99,76,/,indie,31759,0.348,0.15
8-Bit Hordes,2016,$14.99,84,/,indie,31759,3.15,1.24
Alpha Runner,2015,$1.99,85,/,indie,31759,3.2279999999999998,3.114
Windlands,2016,$19.99,75,/,indie,31759,4.198,1.126
RPG Tycoon,2016,$9.99,65,/,indie,31562,2.12,1.1139999999999999
Life is Hard,2015,$8.99,72,/,indie,31562,3.204,3.03
12 Labours of Hercules IV: Mother Nature,2015,$2.99,93,/,indie,31562,13.108,4.042
Valhalla Hills,2015,$29.99,66,69,indie,31365,8.042,3.006
Dungeons: The Eye of Draconus,2014,$3.99,45,/,indie,31365,3.048,1.276
Arcane Worlds,2014,$9.99,61,/,indie,31365,1.15,0.126
Zombie Night Terror,2016,$12.99,93,81,indie,31168,4.126,2.192
AlbertandOtto,2015,$4.99,72,69,indie,31168,2.204,2.012
VoidExpanse,2015,$14.99,67,59,indie,31168,13.21,5.288
Dark Shadows - Army of Evil,2014,$4.99,17,/,indie,31168,2.276,3.006
Go Home Dinosaurs!,2013,$9.99,94,/,indie,31168,5.006,2.114
The Sandbox,2015,$4.99,63,/,indie,31168,12.324,3.198
Great Permutator,2014,$6.99,86,/,indie,31168,4.228,2.174
"Linea, the Game",2016,$1.99,89,/,indie,31168,3.054,2.12
Lethal RPG: War,2015,$4.99,84,/,indie,30970,5.174,4.336
BlackSmith HIT,2016,$0.99,85,/,indie,30970,3.162,3.078
Urja,2015,$9.99,59,/,indie,30970,4.024,3.084
Gunspell: Steam Edition,2014,$14.99,50,/,indie,30970,9.246,1.282
MouseCraft,2014,$9.99,89,72,indie,30773,2.354,1.282
Roller Coaster Rampage,2012,$9.99,57,/,indie,30773,1.246,0.126
Grapple,2015,$7.99,92,/,indie,30773,3.234,2.066
Botology,2015,$1.99,29,/,indie,30773,5.192,3.156
Alien Zombie Megadeath,2011,$4.99,71,/,indie,30773,1.09,0.108
Sweezy Gunner,2014,$3.99,86,/,indie,30773,2.348,1.252
Shadows: Heretic Kingdoms,2014,$19.99,65,74,indie,30576,8.168,3.138
Slain!,2016,$12.99,73,74,indie,30576,2.054,0.348
House of Caravan,2015,$4.99,72,/,indie,30576,2.21,2.036
Turbo Pug DX,2016,$0.49,86,/,indie,30576,2.252,2.258
Cally's Caves 3,2016,$3.59,86,/,indie,30576,5.12,4.018
Reverse Crawl,2015,$2.99,91,/,indie,30576,2.108,1.174
Blackwell Epiphany,2014,$9.99,97,/,indie,30378,7.138,6.036
Ballistic Protection,2016,$0.49,67,/,indie,30378,5.042,4.078
Void Invaders,2015,$2.99,93,/,indie,30378,2.354,3.108
Who's That Flying!,2011,$5.99,71,76,indie,30181,1.066,0.186
Xeodrifter,2014,$9.99,77,/,indie,30181,1.1320000000000001,0.20400000000000001
Death Goat,2016,$2.99,87,/,indie,30181,3.312,4.036
The Last Leviathan,2016,$9.99,87,/,indie,30181,4.2459999999999996,1.198
Dustoff Heli Rescue,2015,$3.99,87,/,indie,30181,2.294,2.102
Girls Like Robots,2014,$6.99,87,/,indie,30181,3.042,2.078
Mighty Gunvolt,2015,$4.99,75,/,indie,30181,0.222,0.144
Divide by Sheep,2015,$4.99,95,83,indie,29984,4.096,3.054
Cradle,2015,$12.99,74,65,indie,29984,5.318,4.042
Shmadow,2015,$1.99,81,/,indie,29984,3.156,3.246
9.03m,2013,$0.99,81,/,indie,29984,0.12,0.084
The Journey Down: Chapter Two,2014,$10.99,96,78,indie,29787,3.288,3.21
Rogue Stormers,2016,$19.99,70,68,indie,29787,7.114,2.03
Venetica,2015,$9.99,80,61,indie,29787,6.24,3.048
VERGE:Lost chapter,2015,$1.99,43,/,indie,29787,3.342,4.006
Aozora Meikyuu,2016,$4.99,82,/,indie,29787,3.036,3.066
Corgi Warlock,2015,$0.5,78,/,indie,29787,2.354,2.306
Warlocks vs Shadows,2015,$13.99,66,68,indie,29589,3.15,2.252
Press X to Not Die,2015,$2.99,92,/,indie,29589,2.114,1.072
Acceleration of Suguri X-Edition,2014,$5.99,86,/,indie,29589,3.054,3.006
C-RUSH,2014,$1.99,21,/,indie,29589,0.156,0.156
Zigfrak,2013,$7.99,78,/,indie,29589,2.108,0.33
Apartment 666,2016,$2.99,44,/,indie,29589,2.2279999999999998,2.252
Magicmaker,2014,$9.99,89,/,indie,29392,8.216,4.144
Take Thy Throne,2016,$1.99,64,/,indie,29195,2.048,2.078
Super Panda Adventures,2014,$0.99,95,/,indie,29195,3.258,2.102
Hordelicious,2015,$3.99,79,/,indie,29195,1.15,1.1139999999999999
City Car Driving,2016,$24.99,72,/,indie,29195,6.354,3.06
Azure Striker Gunvolt,2015,$14.99,89,/,indie,28998,5.294,3.2640000000000002
Dead Sky,2013,$4.99,37,/,indie,28998,0.288,0.162
WazHack,2014,$9.99,88,/,indie,28998,69.33,3.216
One Day For Ched,2014,$3.99,46,/,indie,28998,0.10200000000000001,0.09
Dispatcher,2015,$4.99,58,/,indie,28800,1.318,1.03
The Big Elk,2016,$4.99,80,/,indie,28800,3.21,3.096
Reversion - The Meeting,2014,$4.99,68,/,indie,28800,2.138,2.036
The Dweller,2016,$4.99,97,/,indie,28800,2.324,2.288
CAT Interstellar,2015,$3.99,68,/,indie,28800,1.162,0.216
The Next Penelope,2015,$12.99,87,82,indie,28603,1.09,0.252
Retrovirus,2013,$9.99,74,70,indie,28603,3.234,2.078
Runers,2014,$9.99,85,68,indie,28603,8.018,4.198
There Came an Echo,2015,$14.99,75,58,indie,28603,2.234,2.234
Cube & Star: An Arbitrary Love,2014,$4.99,67,/,indie,28603,1.234,0.21
OH! RPG!,2015,$2.99,64,/,indie,28603,2.312,1.126
200% Mixed Juice!,2015,$6.99,90,/,indie,28603,6.006,4.03
Gimbal,2013,$14.99,81,/,indie,28603,9.282,2.156
Evolution VR,2016,Free,91,/,indie,28603,0.21,0.042
Fly O'Clock,2016,$0.49,90,/,indie,28603,4.102,2.21
The Treasures of Montezuma 4,2014,$6.99,86,/,indie,28603,15.306,4.186
Vitrum,2014,$4.99,45,/,indie,28406,2.078,2.0
AVSEQ,2012,$1.99,44,/,indie,28406,0.12,0.06
Desert Ashes,2014,$4.99,57,/,indie,28406,2.2279999999999998,2.222
Ninja Guy,2015,$1.99,27,/,indie,28406,0.258,0.06
Ghost,2016,$12.99,94,/,indie,28406,7.036,3.342
Unium,2015,$1.99,97,/,indie,28406,2.132,1.3479999999999999
1Quest,2014,$6.99,57,/,indie,28406,2.306,1.288
J.U.L.I.A.: Among the Stars,2014,$19.99,87,71,indie,28209,7.168,7.15
Luxor Evolved,2012,$9.99,95,/,indie,28209,4.252,2.132
Block Story,2015,$2.99,58,/,indie,28209,17.282,1.318
Ultimate General: Civil War,2016,$29.99,93,/,indie,28011,32.048,13.24
FORCED 2: The Rush,2016,$19.99,87,/,indie,28011,10.096,5.222
Qora,2014,$9.99,72,63,indie,27814,3.048,2.216
Dungeons Of Kragmor,2016,$0.99,39,/,indie,27814,0.252,0.03
Mr. Bree+,2014,$2.99,87,/,indie,27814,3.102,2.258
Trash TV,2015,$6.99,92,/,indie,27814,0.348,0.288
Rusty Lake Hotel,2016,$1.99,95,65,indie,27617,4.288,2.276
iO,2014,$4.99,85,/,indie,27617,2.072,1.15
Chip's Challenge 1,2015,$1.99,91,/,indie,27617,4.108,1.126
Smugglers 5,2014,$9.99,59,/,indie,27617,10.342,4.216
emoj.io,2016,Free,56,/,indie,27617,2.186,0.072
White Mirror,2016,$1.99,35,/,indie,27420,3.21,3.348
Project Genom,2016,$13.99,72,/,indie,27420,8.24,3.018
Asphyxia,2015,$5.99,75,/,indie,27420,4.18,3.24
Northmark: Hour of the Wolf,2014,$9.99,89,/,indie,27420,2.204,2.156
Grass Simulator,2015,$4.99,51,/,indie,27420,1.33,0.306
Echo of the Wilds,2014,$8.99,85,/,indie,27222,3.0,2.102
Battlestation: Harbinger,2016,$9.99,81,/,indie,27222,13.006,5.036
SweatShop,2016,$0.99,35,/,indie,27222,4.012,3.048
BlackSoul Extended Edition,2014,$6.99,36,/,indie,27222,4.012,1.21
Darkness Within 2: The Dark Lineage Director's Cut Edition,2014,$9.99,80,/,indie,27025,4.0,2.24
Grey Cubes,2015,$0.49,89,/,indie,27025,2.114,1.174
Crow,2014,$4.99,69,/,indie,27025,0.174,0.15
MiniDrivers,2015,$5.99,62,/,indie,27025,4.198,4.084
Stay Alight,2015,$3.99,80,/,indie,27025,3.204,2.348
Magdalena,2016,$2.99,40,/,indie,27025,3.138,3.174
Magnetic: Cage Closed,2015,$14.99,78,61,indie,26828,2.324,1.324
Toby: The Secret Mine,2015,$9.99,67,/,indie,26828,3.006,2.072
Republique Remastered,2015,$24.99,76,/,indie,26828,4.072,1.282
Habitat,2016,$14.99,55,/,indie,26828,4.114,1.0
Shadows of War,2015,$2.99,37,/,indie,26828,2.192,1.294
Archon:Classic,2010,$9.99,78,/,indie,26828,4.234,1.282
Salvation Prophecy,2013,$19.99,65,/,indie,26630,2.33,1.072
Hunters Of The Dead,2014,$4.99,63,/,indie,26630,2.198,2.114
Killing Room,2016,$9.99,76,/,indie,26630,3.342,1.294
Supreme Ruler 1936,2014,$19.99,74,/,indie,26630,35.072,10.078
Claustrophobia: The Downward Struggle,2014,$4.99,60,/,indie,26433,1.186,1.006
Krautscape,2016,$7.99,74,/,indie,26433,1.042,0.18
The Graveyard,2009,$4.99,63,/,indie,26433,62.33,0.072
The Fifth Day,2014,$14.99,50,/,indie,26433,3.168,1.24
Ironcast,2015,$14.99,82,75,indie,26236,11.192,7.09
Last Knight: Rogue Rider Edition,2014,$7.99,83,/,indie,26236,3.12,2.024
The Dolls,2016,$4.99,53,/,indie,26236,2.282,2.2279999999999998
NS2: Combat,2014,$5.99,55,/,indie,26236,3.2640000000000002,1.066
Airships: Conquer the Skies,2015,$9.99,97,/,indie,26236,13.126,5.294
Suguri,2014,$5.99,90,/,indie,26236,2.198,2.042
Jet Car Stunts,2014,$2.99,68,57,indie,26039,1.318,0.168
BeatBlasters III,2014,$9.99,47,56,indie,26039,2.138,1.06
Infectonator : Survivors,2016,$11.99,69,/,indie,26039,7.174,3.09
Tricky Towers,2016,$14.99,91,80,indie,25841,5.048,3.066
Dead In Bermuda,2015,$14.99,81,/,indie,25841,5.264,4.066
Toast Time,2014,$4.99,80,/,indie,25841,1.168,0.21
Cosmochoria,2015,$9.99,90,/,indie,25841,5.126,2.342
it's always monday,2016,Free,80,/,indie,25841,0.186,0.12
Morningstar: Descent to Deadrock,2015,$9.99,93,/,indie,25841,3.012,3.006
Out of Ammo,2016,$19.99,91,/,indie,25841,2.102,1.204
Wooden Sen'SeY,2013,$9.99,65,/,indie,25841,1.294,1.1139999999999999
Lethis - Path of Progress,2015,$19.99,76,65,indie,25644,10.294,4.294
Hyper color ball,2016,$0.49,55,/,indie,25644,3.036,3.072
Flashout 2,2014,$4.99,61,/,indie,25644,1.09,0.15
TRI: Of Friendship and Madness,2014,$14.99,90,74,indie,25447,5.024,2.222
Dominique Pamplemousse,2014,$4.99,71,62,indie,25447,1.312,1.222
Armikrog,2015,$24.99,50,57,indie,25447,5.048,4.012
WORLD END ECONOMiCA episode.02,2015,$12.99,97,/,indie,25447,6.06,5.27
12 Labours of Hercules V: Kids of Hellas,2016,$2.99,89,/,indie,25447,7.012,5.054
Super Duper Flying Genocide 2017,2016,$0.99,69,/,indie,25447,2.078,2.132
Magical Drop V,2012,$0.99,56,/,indie,25447,2.102,0.288
Dino Run DX,2015,$5.99,95,/,indie,25447,4.282,2.0
The Way,2016,$14.99,87,67,indie,25250,3.342,2.054
TY the Tasmanian Tiger,2016,$14.99,99,/,indie,25250,6.264,5.06
RymdResa,2015,$11.99,78,/,indie,25250,3.06,2.2279999999999998
Case #8,2016,$3.99,44,/,indie,25250,3.15,3.168
Return NULL - Episode 1,2015,$1.99,66,/,indie,25250,2.156,3.024
Proxy Blade Zero,2014,$4.99,74,/,indie,25250,0.198,0.096
Lemma,2015,$14.99,90,73,indie,25052,2.246,2.198
Ember,2016,$9.99,80,70,indie,25052,5.204,2.234
Cloudberry Kingdom,2013,$9.99,91,67,indie,25052,5.054,1.264
Pineapple Smash Crew,2012,$9.99,85,62,indie,25052,1.192,0.33
The Weaponographist,2015,$9.99,85,58,indie,25052,1.096,0.264
Riddled Corpses,2015,$7.99,74,/,indie,25052,3.03,3.06
Corrosion: Cold Winter Waiting [Enhanced Edition],2015,$7.99,75,/,indie,25052,8.312,4.168
This Book Is A Dungeon,2015,$5.99,84,/,indie,25052,2.27,2.12
hocus,2015,$0.99,92,/,indie,25052,1.252,1.1320000000000001
Submerged,2015,$19.99,78,/,indie,25052,2.27,1.258
SHOWTIME 2073,2016,$1.99,89,/,indie,25052,0.216,0.10200000000000001
ROD: Revolt Of Defense,2016,$0.99,82,/,indie,25052,1.3479999999999999,0.33
Everybody's Gone to the Rapture,2016,$19.99,70,76,indie,24855,3.15,1.324
Morphine,2015,$0.92,79,/,indie,24855,2.216,2.168
FINAL TAKE,2016,$0.49,50,/,indie,24855,2.33,2.282
Pulstar,2014,$1.99,58,/,indie,24855,2.084,1.096
Supreme Ruler Ultimate,2014,$29.99,75,/,indie,24855,43.312,9.222
Last Inua,2014,$7.99,61,/,indie,24855,2.342,1.21
"Once Bitten, Twice Dead!",2015,$4.99,17,/,indie,24855,3.288,4.012
Ku: Shroud of the Morrigan,2014,$4.99,23,/,indie,24855,3.114,2.114
Joe Danger,2013,$14.99,88,/,indie,24855,2.066,1.12
BlastZone 2,2015,$2.99,71,/,indie,24855,5.24,5.018
Battlepillars Gold Edition,2014,$4.99,88,/,indie,24855,4.114,2.3
Karmaflow: The Rock Opera Videogame,2015,$4.99,69,47,indie,24658,3.084,3.054
Storm United,2015,$19.99,62,/,indie,24658,1.108,0.168
Hero Defense - Haunted Island,2016,$14.99,74,/,indie,24658,9.066,3.06
Caves of Qud,2015,$9.99,97,/,indie,24658,17.294,4.096
NEStalgia,2014,$9.99,77,/,indie,24658,28.354,2.348
Organ Quarter Pre-Alpha Demo,2016,Free,95,/,indie,24658,0.126,0.066
Aaru's Awakening,2015,$14.99,78,/,indie,24658,2.102,0.324
Vox,2013,$9.99,29,/,indie,24461,2.126,1.186
My Bones,2015,$1.99,47,/,indie,24461,4.03,4.03
Our Love Will Grow,2015,$4.99,72,/,indie,24461,3.108,3.036
Cursed,2016,$4.99,79,/,indie,24461,4.15,4.138
Porcunipine,2015,$9.99,92,/,indie,24461,3.18,3.324
Into the Stars,2016,$19.99,51,61,indie,24263,3.27,1.042
Planar Conquest,2016,$19.99,49,53,indie,24263,15.288,4.072
Swarm Arena,2010,$4.99,80,/,indie,24263,1.012,0.132
Skilltree Saga,2014,$9.99,36,/,indie,24263,2.324,2.054
Dungeon Journey,2016,$1.99,84,/,indie,24263,5.234,4.24
Spikit,2016,$0.49,89,/,indie,24066,3.03,3.048
Life of Pixel,2014,$6.99,84,/,indie,24066,3.024,2.138
Domestic Dog Simulator,2015,$2.99,79,/,indie,23869,2.246,1.1320000000000001
The Dwarf Run,2015,$8.99,80,/,indie,23869,3.234,4.06
Void Destroyer,2015,$12.99,70,/,indie,23869,4.21,0.33
Project Nimbus,2014,$11.24,89,/,indie,23869,2.054,1.048
Linkrealms,2016,Free,69,/,indie,23869,2.204,0.156
Cobalt,2016,$19.99,86,69,indie,23672,6.186,2.222
Microcosmum: survival of cells,2015,$7.99,70,/,indie,23672,5.282,3.072
Armored Hunter GUNHOUND EX,2014,$4.49,71,/,indie,23672,2.078,1.222
Super Hipster Lumberjack,2015,$0.5,78,/,indie,23672,0.24599999999999997,0.096
Sky Force Anniversary,2015,$9.99,91,/,indie,23672,7.27,4.042
Defense Technica,2013,$14.99,39,63,indie,23474,4.252,2.222
Vintage Year,2015,$2.99,83,/,indie,23474,2.048,2.012
Reach for the Sun,2013,$4.99,69,/,indie,23474,2.024,1.15
Concursion,2014,$4.99,61,66,indie,23277,2.174,1.24
Armed with Wings: Rearmed,2015,$7.99,96,/,indie,23277,2.222,1.006
Highschool Romance,2015,$9.99,85,/,indie,23277,4.288,2.132
Autocraft,2014,$9.99,67,/,indie,23277,6.288,2.162
Slip,2014,$3.99,85,/,indie,23277,1.1139999999999999,0.198
Event[0],2016,$19.99,78,75,indie,23080,2.174,2.09
Interstellaria,2015,$9.99,66,/,indie,23080,6.168,3.024
Tomb of Tyrants,2015,$7.99,90,/,indie,23080,3.276,2.33
Homesick,2015,$14.99,78,72,indie,22882,2.294,2.072
The Flock,2015,$16.99,47,36,indie,22882,1.288,0.22799999999999998
Carnivores: Dinosaur Hunter Reborn,2015,$14.99,79,/,indie,22882,5.336,3.18
MechaNika,2015,$3.99,95,/,indie,22882,5.132,6.048
Call of Tomsk-7,2015,$0.99,84,/,indie,22882,0.258,0.15
Revelations 2012,2012,$2.49,56,/,indie,22882,4.108,1.18
Dead Age,2016,$14.99,85,/,indie,22882,4.228,1.3
Taxi,2014,$4.99,50,/,indie,22882,1.21,0.24599999999999997
Sophie's Curse,2016,$4.99,90,/,indie,22882,2.018,1.324
Rusty Lake: Roots,2016,$2.99,96,75,indie,22685,5.252,4.324
Virginia,2016,$9.99,68,74,indie,22685,3.03,1.336
Train of Afterlife,2015,$12.99,69,/,indie,22685,3.096,2.174
Celestian Tales: Old North,2015,$12.99,69,/,indie,22685,5.228,2.03
The Music Machine,2015,$4.99,91,/,indie,22685,2.156,2.138
HoloBall,2016,$14.99,93,/,indie,22685,1.18,0.336
Zotrix,2015,$12.99,65,/,indie,22685,4.168,3.2640000000000002
Enola,2014,$14.99,72,/,indie,22488,4.12,4.09
Ant War: Domination,2015,$2.99,55,/,indie,22488,4.042,2.108
Vlad the Impaler,2014,$0.99,69,/,indie,22488,2.156,1.162
Alteil: Horizons,2016,Free,44,/,indie,22488,1.186,0.126
A Chair in a Room: Greenwater,2016,$24.99,91,/,indie,22488,3.174,2.024
Home Sheep Home 2,2014,$9.99,94,/,indie,22488,1.276,1.204
Pretentious Game,2014,$4.99,80,/,indie,22488,0.276,0.22799999999999998
Stranded,2014,$4.99,29,/,indie,22291,1.156,0.348
World of Diving,2014,$19.99,67,/,indie,22291,3.072,1.258
Subterrain,2016,$16.99,90,/,indie,22093,8.168,1.27
Worms World Party Remastered,2015,$14.99,55,/,indie,22093,4.186,1.24
Sol 0: Mars Colonization,2016,$5.99,71,/,indie,22093,13.018,4.072
Stop Online - Battle of Words,2016,$4.99,66,/,indie,22093,3.216,4.156
Daedalus - No Escape,2014,$4.99,86,/,indie,22093,0.34199999999999997,0.162
Rogue's Tale,2014,$4.99,68,/,indie,22093,7.042,1.186
CAFE 0 ~The Drowned Mermaid~,2015,$6.99,60,/,indie,22093,2.306,2.2279999999999998
Eon Altar,2016,$3.49,92,/,indie,22093,3.102,1.342
Infinite Space III: Sea of Stars,2015,$9.99,68,/,indie,22093,1.336,2.054
Chucks Challenge 3D,2014,$3.99,86,/,indie,22093,4.228,1.192
Siralim,2015,$9.99,90,/,indie,22093,10.198,4.342
NoLimits 2 Roller Coaster Simulation,2014,$39.99,90,/,indie,22093,39.108,2.132
A Walk in the Dark,2013,$6.99,82,67,indie,21896,1.252,1.0
TRISTOY,2015,$6.99,51,49,indie,21896,4.096,4.066
CrazyCars3D,2016,$2.99,69,/,indie,21896,2.324,3.108
SMASHING THE BATTLE,2016,$11.99,79,/,indie,21896,2.114,0.3
Lucy -The Eternity She Wished For-,2016,$9.99,96,/,indie,21896,5.0,3.306
The Visitor,2016,$0.99,77,/,indie,21896,0.162,0.084
STAR-BOX: RPG Adventures in Space!,2015,$4.99,50,/,indie,21896,4.114,4.162
Heileen 1: Sail Away,2014,$5.99,54,/,indie,21896,2.318,2.06
The Spatials,2015,$9.99,76,/,indie,21896,13.132,4.048
Tiki Man,2015,$0.99,77,/,indie,21896,2.324,2.126
The Oil Blue,2015,$4.99,70,/,indie,21699,3.33,3.114
The Inverted Evolution,2016,$4.99,47,/,indie,21699,2.336,2.192
Timber and Stone,2015,$12.99,60,/,indie,21699,21.27,4.354
Khet 2.0,2014,$2.49,90,/,indie,21699,2.192,1.294
Perpetuum,2014,$9.99,71,/,indie,21699,79.306,4.048
We Are The Dwarves,2016,$24.99,81,60,indie,21502,2.198,2.024
Draw a Stickman: EPIC 2,2015,$4.99,86,/,indie,21502,7.108,4.09
HordeZ,2016,$14.99,88,/,indie,21502,6.324,1.3
Niche - a genetics survival game,2016,$18.99,92,/,indie,21502,9.204,3.3
Micron,2014,$4.99,95,/,indie,21502,1.27,1.1139999999999999
Age of Fear 2,2015,$5.09,85,/,indie,21502,4.24,3.33
Sky Mercenaries,2014,$9.99,77,/,indie,21502,3.294,2.336
Once in Yaissor,2016,$0.99,79,/,indie,21304,4.192,3.204
Selfie: Sisters of the Amniotic Lens,2015,$4.99,77,/,indie,21304,3.042,3.102
Shin Samurai Jazz,2015,$0.99,68,/,indie,21304,0.12,0.048
Everyday Genius: SquareLogic,2009,$4.99,99,/,indie,21304,52.354,7.072
Lords of the Black Sun,2014,$29.99,21,/,indie,21304,2.192,1.276
A City Sleeps,2014,$9.99,71,/,indie,21304,3.222,3.0
Dungetris,2016,$2.99,90,/,indie,21107,4.072,4.18
Hive,2014,$2.49,93,/,indie,21107,5.21,2.078
Dark Raid,2014,$3.99,26,/,indie,21107,0.144,0.11399999999999999
BANZAI PECAN: The Last Hope For the Young Century,2015,$5.99,46,/,indie,21107,1.294,0.15
fault milestone two side:above,2015,$14.99,98,/,indie,21107,4.084,3.324
Interstellar Rift,2015,$14.99,82,/,indie,21107,12.222,3.144
Kill Fun Yeah,2014,$9.99,45,/,indie,21107,0.21,0.06
Fowl Space,2012,$4.99,61,/,indie,21107,0.186,0.09
Doom & Destiny,2015,$9.99,96,/,indie,21107,8.018,4.072
123 Slaughter Me Street,2015,$7.99,83,/,indie,21107,0.20400000000000001,0.126
Three Fourths Home: Extended Edition,2015,$4.99,73,77,indie,20910,2.096,2.192
A Golden Wake,2014,$9.99,72,68,indie,20910,4.3,4.036
Fire,2015,$9.99,87,64,indie,20910,3.318,2.3
GOCCO OF WAR,2015,$19.99,90,/,indie,20910,10.054,3.2640000000000002
Richie's Plank Experience,2016,$7.99,94,/,indie,20910,2.06,0.33
Serious Sam VR: The Last Hope,2016,$39.99,85,/,indie,20910,4.108,1.174
Elliot Quest,2014,$9.99,79,/,indie,20910,4.024,2.132
Dwarf Tower,2014,$0.99,77,/,indie,20910,1.198,0.276
The Town Of Light,2016,$18.99,77,/,indie,20910,2.318,1.33
Solarix,2015,$19.99,69,/,indie,20910,3.078,3.21
Motte Island,2014,$4.99,79,/,indie,20910,0.294,0.186
Heroes Rise: The Hero Project,2014,$2.99,80,/,indie,20910,10.324,6.12
Aviary Attorney,2015,$14.99,93,77,indie,20713,5.33,4.204
Clockwork Empires,2016,$29.99,63,58,indie,20713,18.222,6.126
Heroes Rise: The Prodigy,2014,$2.99,87,/,indie,20713,12.186,4.342
Devil's Dare,2014,$12.99,70,/,indie,20713,2.24,2.126
Force of Nature,2016,$7.99,81,/,indie,20713,9.252,4.228
Feel The Snow,2016,$8.99,92,/,indie,20713,5.126,2.2279999999999998
Hegemony Gold: Wars of Ancient Greece,2012,$14.99,94,/,indie,20713,49.222,6.03
Just Get Through,2015,$4.99,89,/,indie,20713,2.132,1.246
Bad Rats Show,2016,$4.99,86,/,indie,20713,2.258,1.354
Sound Shift,2015,Free,76,/,indie,20713,1.036,0.15
